m.0gvs1kt	Extremely Loud and Incredibly Close	m.02mdfr	Stephen Daldry	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.05gh96	Fresh	m.024wb5	Boaz Yakin	film.film.directed_by,film.film.written_by
m.0h2x_mp	Hell	m.0h2x_mq	Tim Fehlbaum	film.film.directed_by,film.film.written_by
m.0bkq7	Gentleman's Agreement	m.0bs8d	Elia Kazan	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.02t9_q	Backdraft	m.0g2lq	Ron Howard	film.film.directed_by
m.06k4hw	Cannonball	m.06l6_r	Paul Bartel	film.film.directed_by,film.film.written_by
m.03bdkd	Wilson	m.0flddp	Henry King	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0fy66	The Manchurian Candidate	m.045cq	John Frankenheimer	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by,film.film.produced_by
m.0jqj5	The Deer Hunter	m.02l5rm	Michael Cimino	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.story_by,film.film.directed_by,film.film.produced_by
m.04qbts	The Replacement Killers	m.05mdqj	Antoine Fuqua	film.film.directed_by
m.02v8kmz	Bulworth	m.0gyx4	Warren Beatty	film.film.starring..film.performance.actor,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by,film.film.story_by,film.film.produced_by
m.0fg04	Sleepy Hollow	m.07rd7	Tim Burton	film.film.directed_by
m.0nrnk	Office Space	m.01p8r8	Mike Judge	film.film.directed_by,film.film.produced_by,film.film.story_by,film.film.written_by,film.film.starring..film.performance.actor
m.04gp0s9	Buck and the Preacher	m.0cgzj	Sidney Poitier	film.film.starring..film.performance.actor,film.film.directed_by
m.0c911r	Postal	m.0522wp	Uwe Boll	film.film.starring..film.performance.actor,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0dkslz	Daisy Kenyon	m.09p06	Otto Preminger	film.film.produced_by,film.film.directed_by
m.07l514p	Soul Kitchen	m.03k5_7	Fatih Akın	film.film.written_by,film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0kt_4	Hamlet	m.0byfz	Laurence Olivier	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.starring..film.performance.actor,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.071fr7	Jury Duty	m.02r7v4h	John Fortenberry	film.film.directed_by
m.0p3_y	Die Hard	m.02x5m_	John McTiernan	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.06_wqk4	Valentine's Day	m.02ndbd	Garry Marshall	film.film.directed_by,film.film.starring..film.performance.actor
m.02q0k7v	Body of Lies	m.06chf	Ridley Scott	film.film.produced_by,film.film.directed_by
m.0372j5	Dumb & Dumber	m.03ysmg	Bobby Farrelly	film.film.directed_by,film.film.written_by
m.06fpsx	The 40-Year-Old Virgin	m.05ty4m	Judd Apatow	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.written_by
m.03lv_q	The Assassination Bureau	m.08kxjd	Basil Dearden	film.film.directed_by
m.07qh55	Phantasm II	m.03dc62	Don Coscarelli	film.film.written_by,film.film.directed_by
m.034qzw	Anchorman: The Legend of Ron Burgundy	m.04fcx7	Adam McKay	film.film.written_by,film.film.starring..film.performance.actor,film.film.directed_by
m.03_wm6	Brotherhood of the Wolf	m.08ghwh	Christophe Gans	film.film.written_by,film.film.story_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0gyxlg6	Not Suitable for Children	m.0gyxl_8	Peter Templeman	film.film.directed_by
m.0272_vz	Mamma Mia!	m.02rc9vl	Phyllida Lloyd	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.09wpd2_	Beaumarchais the Scoundrel	m.0fb2yb	Édouard Molinaro	film.film.directed_by,film.film.written_by
m.0dmln6	The Computer Wore Tennis Shoes	m.082t3p	Robert Butler	film.film.directed_by
m.03mvlr	Just One of the Guys	m.05srm3d	Lisa Gottlieb	film.film.directed_by
m.0c3ybss	Insidious	m.0638k2	James Wan	film.film.directed_by,film.film.edited_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0b86qd	Dave Chappelle's Block Party	m.02l7nd	Michel Gondry	film.film.directed_by
m.0b_wl74	Marthe	m.0b_rm_1	Jean-Loup Hubert	film.film.written_by,film.film.directed_by
m.0k3n8tj	Vulgaria	m.03ql8p7	Pang Ho-Cheung	film.film.story_by,film.film.written_by,film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.05qjzc	The End of Evangelion	m.0495t8	Kazuya Tsurumaki	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.05zzt32	City Island	m.0260mgb	Raymond De Felitta	film.film.produced_by,film.film.directed_by,film.film.written_by
m.0kg35b6	It Was the Son	m.07nw2p5	Daniele Cipri	film.film.directed_by,film.film.written_by,film.film.cinematography
m.021fvl	The Dish	m.021fn5	Rob Sitch	film.film.produced_by,film.film.written_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.014bpd	Heavy Metal	m.06zq03l	Gerald Potterton	film.film.directed_by
m.0hdz9	A Knight's Tale	m.0237jb	Brian Helgeland	film.film.produced_by,film.film.directed_by,film.film.written_by
m.031dtk	The Company	m.0bzyh	Robert Altman	film.film.produced_by,film.film.directed_by
m.048l0_	Japanese Story	m.0j_3g7	Sue Brooks	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.02fttd	The King of Comedy	m.04sry	Martin Scorsese	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.starring..film.performance.actor
m.05vb8g	Pixote	m.060d4g	Héctor Babenco	film.film.directed_by,film.film.written_by,film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.03f7nt	Collateral	m.04y8r	Michael Mann	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0b6f8pf	Bucky Larson: Born to Be a Star	m.0kt8vk	Tom Brady	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.07cw4	Taxi Driver	m.04sry	Martin Scorsese	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.starring..film.performance.actor,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.07l50_1	A Single Man	m.017gy6	Tom Ford	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.produced_by
m.02vq_sn	Tell No One	m.06nn95	Guillaume Canet	film.film.directed_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.starring..film.performance.actor,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0c2n7y	Fatty Finn	m.0jy3n4	Maurice Murphy	film.film.directed_by
m.027s39y	WALL-E	m.05_k56	Andrew Stanton	film.film.directed_by,film.film.story_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.047gn4y	Prince of Persia: The Sands of Time	m.03dpdl	Mike Newell	film.film.directed_by
m.05bzjwj	The Far Horizons	m.0b1nsv	Rudolph Maté	film.film.directed_by
m.0cnxbkw	Meek's Cutoff	m.04n5prh	Kelly Reichardt	film.film.directed_by,film.film.edited_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.063k6nh	A Map of the World	m.051j8gg	Scott Elliott	film.film.directed_by
m.07gv6d	Tigerland	m.01p6xx	Joel Schumacher	film.film.directed_by
m.02qtx93	My Father the Hero	m.05cwzr	Steve Miner	film.film.directed_by
m.0symg	Dead Man	m.0405l	Jim Jarmusch	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.05q90ws	The Dog in the Manger	m.02rx9dl	Pilar Miró	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.05p8tyh	The Way Back	m.0c3ns	Peter Weir	film.film.directed_by,film.film.written_by,film.film.produced_by
m.02sfnv	Cannonball Run II	m.04bcw8	Hal Needham	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.starring..film.performance.actor,film.film.written_by
m.02r3w0v	The Natural	m.01v80y	Barry Levinson	film.film.directed_by
m.01vfqh	Barton Fink	m.02kxbwx	Ethan Coen	film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,film.film.directed_by,film.film.edited_by
m.0b86mf	Fahrenheit 451	m.02x5h	François Truffaut	film.film.directed_by,film.film.written_by
m.06llvx	Herbie Rides Again	m.044c87	Robert Stevenson	film.film.directed_by
m.02jvd9	Afterglow	m.09njf0	Alan Rudolph	film.film.written_by,film.film.directed_by
m.071bj2	Talk Radio	m.05kfs	Oliver Stone	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by
m.02kfzz	The Ghost and the Darkness	m.06nr3_	Stephen Hopkins	film.film.directed_by
m.02dr9j	King Kong	m.0js9s	Peter Jackson	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.starring..film.performance.actor,film.film.produced_by
m.04lg47c	The Age of Stupid	m.03mh950	Franny Armstrong	film.film.directed_by,film.film.written_by
m.0b_vzry	A Few Days With Me	m.04pjkb	Claude Sautet	film.film.written_by,film.film.directed_by
m.0cl19v	Raising Victor Vargas	m.0405rkb	Peter Sollett	film.film.story_by,film.film.produced_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.02vpbd	Koi... Mil Gaya	m.04qp06	Rakesh Roshan	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.produced_by,film.film.story_by,film.film.written_by,film.film.starring..film.performance.actor,award.award_winning_work.awards_won..award.award_honor.award_winner
m.07gghl	Showtime	m.0g8z9f	Tom Dey	film.film.directed_by
m.08sk8l	The Spiderwick Chronicles	m.0czw5k	Mark Waters	film.film.directed_by
m.03r2rh	Gorgeous	m.047dh64	Vincent Kok	film.film.directed_by,film.film.written_by,film.film.starring..film.performance.actor
m.07kf61y	Rude	m.02ph5kb	Clement Virgo	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.03cp4cn	Shutter Island	m.04sry	Martin Scorsese	film.film.directed_by,film.film.produced_by
m.08xpqh	Lilith	m.034btd	Robert Rossen	film.film.directed_by
m.09yt53	Requiem	m.03k5zw	Hans-Christian Schmid	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0gmff58	The Guilt Trip	m.0f9p8x	Anne Fletcher	film.film.directed_by
m.0dlngsd	Sherlock Holmes: A Game of Shadows	m.0mm1q	Guy Ritchie	film.film.directed_by
m.09_l5f	Son in Law	m.09v0_sw	Steve Rash	film.film.directed_by
m.052nn0j	Hearts and Armour	m.03c35k5	Giacomo Battiato	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.story_by,film.film.directed_by
m.05sz_r5	The Boys Are Back	m.0799q2	Scott Hicks	film.film.directed_by
m.05zlld0	Transformers	m.02qzjj	Michael Bay	film.film.executive_produced_by,film.film.directed_by
m.0cpllql	Star Wars: The Clone Wars	m.04gplmj	Dave Filoni	film.film.directed_by
m.0h3d2nz	The Sleeping Voice	m.02vlpbh	Benito Zambrano	film.film.written_by,film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0cy__l	Mildred Pierce	m.0m9c1	Michael Curtiz	film.film.directed_by
m.04hdlt	Look at Me	m.072zqn	Agnès Jaoui	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.starring..film.performance.actor
m.02x0v53	Baby Mama	m.0gzfd1	Michael McCullers	film.film.directed_by,film.film.written_by
m.07gp9	Terminator 2: Judgment Day	m.03_gd	James Cameron	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by,film.film.produced_by
m.01cmp9	Chicago	m.02hc7q	Rob Marshall	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.06_lrb	The Missouri Breaks	m.052mkn	Arthur Penn	film.film.directed_by
m.05xss5	La Reine Margot	m.066j63	Patrice Chéreau	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.05fc8m	Encino Man	m.07khg2v	Les Mayfield	film.film.directed_by
m.0g9zljd	A Separation	m.0g5j4t	Asghar Farhadi	film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.09hjbg	Cat on a Hot Tin Roof	m.03d1y3	Richard Brooks	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.05q54f5	Fair Game	m.06g7bx	Doug Liman	film.film.cinematography,film.film.directed_by,film.film.produced_by
m.0j3n5	The Ladykillers	m.05dq_l	Alexander Mackendrick	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.054l6tw	Gaily, Gaily	m.012rng	Norman Jewison	film.film.produced_by,film.film.directed_by
m.0642xf3	Percy Jackson & the Olympians: The Lightning Thief	m.01r2c7	Chris Columbus	film.film.directed_by,film.film.produced_by
m.09txzv	Where the Wild Things Are	m.06pk8	Spike Jonze	film.film.written_by,film.film.directed_by,film.film.starring..film.performance.actor
m.0g3zrd	Public Enemies	m.04y8r	Michael Mann	film.film.written_by,film.film.produced_by,film.film.directed_by
